Date,Close,High,Low,Open,Volume
,AVGO,AVGO,AVGO,AVGO,AVGO
2024-01-02,106.3395004272461,107.96783066848123,105.527289981635,106.99984421088276,28831000
2024-01-03,103.71378326416016,105.32252187744594,103.39340344024025,104.85224128152142,34735000
2024-01-04,102.77615356445312,104.7836456062626,102.61547407065743,103.65302138812636,25658000
2024-01-05,102.80262756347656,103.40810592921915,102.04136570324691,103.02993048962487,22475000
2024-01-08,105.30782318115234,105.61644504664866,103.06910372958892,103.509993176706,33110000
2024-01-09,106.05635070800781,106.65007855739711,104.31436530716711,104.40351792028137,23225000
2024-01-10,105.86823272705078,106.10239006811867,104.10763502910775,105.84668271701763,17643000
2024-01-11,107.7699203491211,107.8992428363073,105.27450687910599,106.2356388395347,25757000
2024-01-12,108.52432250976562,109.30910020439173,107.77286024994648,108.95737083826164,26882000
2024-01-16,109.23759460449219,110.34274478268289,107.6376686713434,108.98090052966418,26145000
2024-01-17,108.13143920898438,109.05631809492324,106.81271015898027,108.38813323980928,18314000
2024-01-18,112.07393646240234,112.33258891482933,109.9155642319384,110.21144146872184,32228000
2024-01-19,118.66664123535156,119.23488729121563,113.25844810652326,113.38679886519839,53077000
2024-01-22,119.57779693603516,120.63886021124176,118.37466654887741,119.16140261117194,31222000
2024-01-23,120.14703369140625,120.21267788254818,117.91419683549873,119.62679114309296,16952000
2024-01-24,122.84719848632812,125.8530547498256,120.6074999863741,121.71363661349778,34805000
2024-01-25,120.50856018066406,125.50526255828412,120.3909881627102,125.50526255828412,36356000
2024-01-26,118.04744720458984,119.6473730462714,117.59186962740226,119.49943067888121,25818000
2024-01-29,119.31031799316406,119.88836352262828,118.05820493982841,119.03010808312649,21526000
2024-01-30,118.36878967285156,120.31260350795256,117.98962761066474,119.21234957830194,20683000
2024-01-31,115.6098403930664,117.29696038687479,115.05236558451799,116.53569856162677,27400000
2024-02-01,117.5702896118164,117.87204952628328,115.52262771018016,116.32993452321374,19411000
2024-02-02,119.95401000976562,120.96804893329556,118.07388198146903,118.42659052227461,26689000
2024-02-05,121.79202270507812,122.24760773326422,119.73945701245333,120.21071681469816,22045000
2024-02-06,119.78843688964844,124.63425138648374,118.73913157585483,123.79755339748627,25354000
2024-02-07,123.15975189208984,123.39978448830583,120.18524481762518,120.90046152489144,25768000
2024-02-08,124.89389038085938,126.9719303274783,123.93864112193445,124.13360779841271,29326000
2024-02-09,125.74430847167969,125.97063217691682,122.36909681601591,122.66693994828618,26293000
2024-02-12,123.93766784667969,126.39389078971551,123.34982269573791,126.38801555239445,24778000
2024-02-13,122.62970733642578,123.04315659820604,120.22345386145705,121.01018998113514,31907000
2024-02-14,123.66529846191406,124.72146580131366,121.61763624249437,124.35308244306127,27306000
2024-02-15,123.94452667236328,125.40728133224891,121.96348041552763,125.4023853012702,21873000
2024-02-16,122.02518463134766,124.98401648114285,121.72244550890727,123.35372059806005,21268000
2024-02-20,120.17053985595703,121.26491858041351,118.79987550220872,121.08268158993315,26329000
2024-02-21,120.25871276855469,120.31749503263298,117.82796449088175,119.33285473504381,20579000
2024-02-22,127.84683990478516,128.4425261173544,125.06142456975311,125.57481261939022,40819000
2024-02-23,127.01110076904297,129.28901814395962,126.27140401508882,128.18680584630746,23115000
2024-02-26,128.26129150390625,129.20772807858046,127.50982911585777,128.34653478040832,16282000
2024-02-27,126.99739074707031,128.53656813576197,126.60451234370953,128.26125425919074,12126000
2024-02-28,126.33019256591797,127.22176347898578,125.69825329789607,126.68094270446045,10967000
2024-02-29,127.41475677490234,128.18973484002768,126.12051545018358,127.69104238267991,27536000
2024-03-01,137.0828857421875,137.92447972788617,129.32624309389251,129.90723371590525,44488000
2024-03-04,137.3856201171875,140.90388519443184,135.71319590459584,137.4728217836937,34854000
2024-03-05,131.55517578125,136.6743463465156,130.53820657659625,136.6743463465156,36040000
2024-03-06,132.2655029296875,136.65769904578724,131.97745183755953,136.3392850842327,43196000
2024-03-07,137.8509979248047,138.56620703235197,134.50810807447664,135.399678918646,62832000
2024-03-08,128.22109985351562,138.43788303579166,127.52157289507916,136.60086233454632,74025000
2024-03-11,126.69270324707031,127.2707488499497,122.71886023554129,125.20447426757825,31105000
2024-03-12,126.57121276855469,128.12998933149467,123.37724419017283,128.0525797231498,42789000
2024-03-13,123.2391128540039,125.68944561517488,122.69927123128181,125.68944561517488,37838000
2024-03-14,123.67019653320312,124.73420501473852,122.24369487444297,123.69665005117814,38029000
2024-03-15,121.04743194580078,124.16987409529243,120.51543141755113,122.80705067722062,88823000
2024-03-18,121.21788787841797,123.72995529866415,120.67510867636793,122.8579834332395,25737000
2024-03-19,121.2933349609375,121.51475515495629,117.96318182076841,119.22999057107322,24491000
2024-03-20,125.54778289794922,126.72749668571389,120.68624809963758,121.90926047241594,40946000
2024-03-21,132.63198852539062,138.1035394372941,129.48345774711177,130.69563796806992,72468000
2024-03-22,133.17019653320312,135.40860140389415,132.44997467010475,132.82877725969524,38624000
2024-03-25,132.98423767089844,133.6591941775111,131.59592043266,132.33977333825047,21237000
2024-03-26,131.00755310058594,135.77463167271978,130.91112215826126,134.27414939516177,23522000
2024-03-27,129.7520751953125,132.82878227868576,127.5176037457387,132.82878227868576,25583000
2024-03-28,130.40931701660156,130.86979236127343,129.04364001706676,129.6703885332114,19856000
2024-04-01,132.85435485839844,134.1059001890352,130.40932093512993,130.43587960322685,17252000
2024-04-02,131.7228546142578,132.07804113816871,128.2447050667711,129.46278555728017,24694000
2024-04-03,134.12852478027344,135.46764314704163,130.3955380973124,130.664157479769,28650000
2024-04-04,129.63104248046875,138.1399503103201,129.38506327272592,136.30396414608245,27014000
2024-04-05,131.78875732421875,133.93370369182793,129.3063402355216,130.46736983218932,19438000
2024-04-08,131.4611358642578,132.09084207136263,129.4588613961287,131.2200810312398,17139000
2024-04-09,131.26239013671875,133.76153245030744,128.75929930408674,133.5539274262339,17986000
2024-04-10,130.11021423339844,131.4266924789168,129.432300076247,130.1722044791104,17467000
2024-04-11,136.02256774902344,136.94842783766654,130.23615613565917,131.1246329098214,31713000
2024-04-12,132.24530029296875,134.45321278893542,131.5122870965626,133.0265364614144,27823000
2024-04-15,128.96099853515625,134.79660916316655,128.49954729520266,134.79660916316655,24370000
2024-04-16,130.76846313476562,131.48278475064646,128.99150948268328,129.42245354754897,18923000
2024-04-17,126.20012664794922,132.53359588995164,126.08107054789332,132.1508598043621,24718000
2024-04-18,123.87415313720703,127.18601470812685,123.52682609516398,126.72849696280191,24888000
2024-04-19,118.53343963623047,123.97351487852568,117.82993523165561,123.87414132508542,44797000
2024-04-22,120.47667694091797,121.33662077379934,118.12314961163821,120.48061044623348,25162000
2024-04-23,122.90989685058594,123.76689051304716,120.82694824624414,120.84170639715336,22025000
